date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:20:09	20641/20641	---M--	200	added ('OK')	text/html	etag:%22068d73338ecc1:5897%22	http://www.clb-ami1.be/paramedisch_werker.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/paramedisch_werker.htm	(from http://www.clb-ami1.be/)
09:20:09	24438/24438	---M--	200	added ('OK')	text/html	etag:%22068d73338ecc1:5897%22	http://www.clb-ami1.be/psycho-pedagogisch_consulent.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/psycho-pedagogisch_consulent.htm	(from http://www.clb-ami1.be/)
09:20:09	13732/13732	---M--	200	added ('OK')	text/html	etag:%22068d73338ecc1:5897%22	http://www.clb-ami1.be/psycho-pedagogisch_werker.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/psycho-pedagogisch_werker.htm	(from http://www.clb-ami1.be/)
09:20:10	2176/2176	---M--	200	added ('OK')	image/gif	etag:%22e8bf7140cef8ca1:5897%22	http://www.clb-ami1.be/_derived/Opendeurdagen.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/Opendeurdagen.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/)
09:20:10	188502/188502	---M--	200	added ('OK')	application/pdf	etag:%22775421f36ca7c71:5897%22	http://www.clb-ami1.be/documenten/DEONTOLOGISCHE%20CODE.pdf	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/documenten/DEONTOLOGISCHE%20CODE.pdf	(from http://www.clb-ami1.be/)
09:20:11	1122/1122	---M--	200	added ('OK')	image/gif	etag:%2218e59740cef8ca1:5897%22	http://www.clb-ami1.be/_derived/Opendeurdagen.htm_cmp_Pixel100_vbtn_p.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/Opendeurdagen.htm_cmp_Pixel100_vbtn_p.gif	(from http://www.clb-ami1.be/)
09:20:11	2079/2079	---M--	200	added ('OK')	image/gif	etag:%226b479a40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/linkenbank.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/linkenbank.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/)
09:20:11	1088/1088	---M--	200	added ('OK')	image/gif	etag:%22dad8040cef8ca1:5897%22	http://www.clb-ami1.be/_derived/linkenbank.htm_cmp_Pixel100_vbtn_p.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/linkenbank.htm_cmp_Pixel100_vbtn_p.gif	(from http://www.clb-ami1.be/)
09:20:12	2296/2296	---M--	200	added ('OK')	image/gif	etag:%22a33a640cef8ca1:5897%22	http://www.clb-ami1.be/_derived/informatie_scholen_in_regio1.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/informatie_scholen_in_regio1.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/)
09:20:12	1145/1145	---M--	200	added ('OK')	image/gif	etag:%225d95a840cef8ca1:5897%22	http://www.clb-ami1.be/_derived/informatie_scholen_in_regio1.htm_cmp_Pixel100_vbtn_p.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/informatie_scholen_in_regio1.htm_cmp_Pixel100_vbtn_p.gif	(from http://www.clb-ami1.be/)
09:20:12	8328/8328	---M--	200	added ('OK')	text/html	etag:%22033943bcef8ca1:5897%22	http://www.clb-ami1.be/boechout.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/boechout.htm	(from http://www.clb-ami1.be/)
09:20:12	8969/8969	---M--	200	added ('OK')	text/html	etag:%2280c92c3ccef8ca1:5897%22	http://www.clb-ami1.be/westmalle1.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/westmalle1.htm	(from http://www.clb-ami1.be/)
09:20:12	8471/8471	---M--	200	added ('OK')	text/html	etag:%22060c53ccef8ca1:5897%22	http://www.clb-ami1.be/wuustwezel.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/wuustwezel.htm	(from http://www.clb-ami1.be/)
09:20:13	8329/8329	---M--	200	added ('OK')	text/html	etag:%22033943bcef8ca1:5897%22	http://www.clb-ami1.be/borsbeek.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/borsbeek.htm	(from http://www.clb-ami1.be/)
09:20:13	21805/21805	---M--	200	added ('OK')	text/html	etag:%2280c92c3ccef8ca1:5897%22	http://www.clb-ami1.be/merksem.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/merksem.htm	(from http://www.clb-ami1.be/)
09:20:13	8316/8316	---M--	200	added ('OK')	text/html	etag:%22060c53ccef8ca1:5897%22	http://www.clb-ami1.be/zandhoven1.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/zandhoven1.htm	(from http://www.clb-ami1.be/)
09:20:13	16241/16241	---M--	200	added ('OK')	text/html	etag:%22033943bcef8ca1:5897%22	http://www.clb-ami1.be/brasschaat.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/brasschaat.htm	(from http://www.clb-ami1.be/)
09:20:14	9827/9827	---M--	200	added ('OK')	text/html	etag:%2280c92c3ccef8ca1:5897%22	http://www.clb-ami1.be/nijlen1.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/nijlen1.htm	(from http://www.clb-ami1.be/)
09:20:14	7521/7521	---M--	200	added ('OK')	text/html	etag:%22060c53ccef8ca1:5897%22	http://www.clb-ami1.be/lille1.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/lille1.htm	(from http://www.clb-ami1.be/)
09:20:14	11295/11295	---M--	200	added ('OK')	text/html	etag:%22033943bcef8ca1:5897%22	http://www.clb-ami1.be/ekeren.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/ekeren.htm	(from http://www.clb-ami1.be/)
09:20:14	8748/8748	---M--	200	added ('OK')	text/html	etag:%2280c92c3ccef8ca1:5897%22	http://www.clb-ami1.be/schilde.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/schilde.htm	(from http://www.clb-ami1.be/)
09:20:15	7402/7402	---M--	200	added ('OK')	text/html	etag:%22060c53ccef8ca1:5897%22	http://www.clb-ami1.be/berlaar.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/berlaar.htm	(from http://www.clb-ami1.be/)
09:20:15	13020/13020	---M--	200	added ('OK')	text/html	etag:%22033943bcef8ca1:5897%22	http://www.clb-ami1.be/essen.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/essen.htm	(from http://www.clb-ami1.be/)
09:20:15	16479/16479	---M--	200	added ('OK')	text/html	etag:%2280c92c3ccef8ca1:5897%22	http://www.clb-ami1.be/schoten.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/schoten.htm	(from http://www.clb-ami1.be/)
09:20:15	13047/13047	---M--	200	added ('OK')	text/html	etag:%22033943bcef8ca1:5897%22	http://www.clb-ami1.be/herentals.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/herentals.htm	(from http://www.clb-ami1.be/)
09:20:16	8339/8339	---M--	200	added ('OK')	text/html	etag:%2280c92c3ccef8ca1:5897%22	http://www.clb-ami1.be/s'gravenwezel.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/s'gravenwezel.htm	(from http://www.clb-ami1.be/)
09:20:16	12394/12394	---M--	200	added ('OK')	text/html	etag:%22033943bcef8ca1:5897%22	http://www.clb-ami1.be/hoogstraten.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/hoogstraten.htm	(from http://www.clb-ami1.be/)
09:20:16	10339/10339	---M--	200	added ('OK')	text/html	etag:%2280c92c3ccef8ca1:5897%22	http://www.clb-ami1.be/stabroek.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/stabroek.htm	(from http://www.clb-ami1.be/)
09:20:16	12477/12477	---M--	200	added ('OK')	text/html	etag:%2280c92c3ccef8ca1:5897%22	http://www.clb-ami1.be/kalmthout.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/kalmthout.htm	(from http://www.clb-ami1.be/)
09:20:17	31334/31334	---M--	200	added ('OK')	text/html	etag:%220c1bdcbb8bfcc1:5897%22	http://www.clb-ami1.be/turnhout.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/turnhout.htm	(from http://www.clb-ami1.be/)
09:20:17	22141/22141	---M--	200	added ('OK')	text/html	etag:%2280c92c3ccef8ca1:5897%22	http://www.clb-ami1.be/lier.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/lier.htm	(from http://www.clb-ami1.be/)
09:20:17	8522/8522	---M--	200	added ('OK')	text/html	etag:%22060c53ccef8ca1:5897%22	http://www.clb-ami1.be/vorselaar2.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/vorselaar2.htm	(from http://www.clb-ami1.be/)
09:20:17	12722/12722	---M--	200	added ('OK')	text/html	etag:%2280d67b87c658cb1:5897%22	http://www.clb-ami1.be/oostmalle1.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/oostmalle1.htm	(from http://www.clb-ami1.be/)
09:20:18	8455/8455	---M--	200	added ('OK')	text/html	etag:%22060c53ccef8ca1:5897%22	http://www.clb-ami1.be/wijnegem.htm	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/wijnegem.htm	(from http://www.clb-ami1.be/)
09:20:18	2027/2027	---M--	200	added ('OK')	image/gif	etag:%22e1e67840cef8ca1:5897%22	http://www.clb-ami1.be/_derived/nieuwe_pagina_2.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/nieuwe_pagina_2.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/)
09:20:18	1067/1067	---M--	200	added ('OK')	image/gif	etag:%2280d28440cef8ca1:5897%22	http://www.clb-ami1.be/_derived/nieuwe_pagina_2.htm_cmp_Pixel100_vbtn_p.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/nieuwe_pagina_2.htm_cmp_Pixel100_vbtn_p.gif	(from http://www.clb-ami1.be/)
09:20:19	1269/1269	---MC-	200	added ('OK')	image/gif	date:Wed,%2008%20Feb%202012%2008:20:17%20GMT	http://www.clb-ami1.be/_vti_bin/fpcount.exe/?Page=index.htm|Image=2|Digits=5	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_vti_bin/fpcount.exe/indexe95c.html	(from http://www.clb-ami1.be/)
09:20:19	204/204	---M--	200	added ('OK')	image/gif	etag:%222f4a7236da7c71:5897%22	http://www.clb-ami1.be/_derived/up_cmp_Echo000_gbtn.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/up_cmp_Echo000_gbtn.gif	(from http://www.clb-ami1.be/ligging.htm)
09:20:20	2017/2017	---M--	200	added ('OK')	image/gif	etag:%221fbe9040cef8ca1:5897%22	http://www.clb-ami1.be/_derived/vorselaar1.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/vorselaar1.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/ligging.htm)
09:20:20	280/280	---M--	200	added ('OK')	image/gif	etag:%2284ac7436da7c71:5897%22	http://www.clb-ami1.be/_derived/up_cmp_Pixel100_vbtn.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/up_cmp_Pixel100_vbtn.gif	(from http://www.clb-ami1.be/ligging.htm)
09:20:20	203/203	---M--	200	added ('OK')	image/gif	etag:%22d146b036da7c71:5897%22	http://www.clb-ami1.be/_derived/up_cmp_Echo000_up.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/up_cmp_Echo000_up.gif	(from http://www.clb-ami1.be/ligging.htm)
09:20:25	39832/39832	---M--	200	added ('OK')	image/gif	etag:%2258fb1e56ca7c71:5897%22	http://www.clb-ami1.be/Vorselaar.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/Vorselaar.gif	(from http://www.clb-ami1.be/ligging.htm)
09:20:46	622908/622908	---M--	200	added ('OK')	image/jpeg	etag:%2245f511df6ca7c71:5897%22	http://www.clb-ami1.be/P1000676.JPG	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/P1000676.JPG	(from http://www.clb-ami1.be/)
09:20:47	2297/2297	---M--	200	added ('OK')	image/gif	etag:%2226978940cef8ca1:5897%22	http://www.clb-ami1.be/_derived/zoersel1.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/zoersel1.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/ligging.htm)
09:20:51	49427/49427	---M--	200	added ('OK')	image/gif	etag:%22f98758e86ca7c71:5897%22	http://www.clb-ami1.be/zoersel.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/zoersel.gif	(from http://www.clb-ami1.be/ligging.htm)
09:20:58	861123/861123	---M--	200	added ('OK')	image/jpeg	etag:%22e2c61cc6ca7c71:5897%22	http://www.clb-ami1.be/liggin1.jpg	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/liggin1.jpg	(from http://www.clb-ami1.be/)
09:20:58	2646/2646	---M--	200	added ('OK')	image/gif	etag:%22cc5b8e40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/zoersel2.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/zoersel2.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/ligging.htm)
09:20:59	2438/2438	---M--	200	added ('OK')	image/gif	etag:%22dad8040cef8ca1:5897%22	http://www.clb-ami1.be/_derived/preventieve_gezondheidszorg.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/preventieve_gezondheidszorg.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/4_domeinen.htm)
09:20:59	2161/2161	---M--	200	added ('OK')	image/gif	etag:%2287ab7d40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/leren_en_studeren.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/leren_en_studeren.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/4_domeinen.htm)
09:20:59	13732/13732	---M--	200	added ('OK')	image/jpeg	etag:%226d842df86ca7c71:5897%22	http://www.clb-ami1.be/images/Leren%20en%20studeren%20bord.jpg	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/images/Leren%20en%20studeren%20bord.jpg	(from http://www.clb-ami1.be/4_domeinen.htm)
09:20:59	2250/2250	---M--	200	added ('OK')	image/gif	etag:%221fbe9040cef8ca1:5897%22	http://www.clb-ami1.be/_derived/schoolloopbaan.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/schoolloopbaan.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/4_domeinen.htm)
09:21:00	2519/2519	---M--	200	added ('OK')	image/gif	etag:%22bea99c40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/psychisch_&_sociaal_functioneren.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/psychisch_&_sociaal_functioneren.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/4_domeinen.htm)
09:21:01	18316/18316	---M--	200	added ('OK')	image/jpeg	etag:%22739a2f86ca7c71:5897%22	http://www.clb-ami1.be/images/Leren%20en%20studeren%20boeken.jpg	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/images/Leren%20en%20studeren%20boeken.jpg	(from http://www.clb-ami1.be/4_domeinen.htm)
09:21:01	1591/1591	---M--	200	added ('OK')	image/gif	etag:%22df7a87fe6ca7c71:5897%22	http://www.clb-ami1.be/images/Verdriet%20PSF.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/images/Verdriet%20PSF.gif	(from http://www.clb-ami1.be/4_domeinen.htm)
09:21:01	1962/1962	---M--	200	added ('OK')	image/gif	etag:%2211c9f40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/brecht.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/brecht.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:01	2064/2064	---M--	200	added ('OK')	image/gif	etag:%22955d6f40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/nieuwe_pagina_1.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/nieuwe_pagina_1.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:01	2146/2146	---M--	200	added ('OK')	image/gif	etag:%229c366840cef8ca1:5897%22	http://www.clb-ami1.be/_derived/st_job_in't_goor.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/st_job_in't_goor.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:02	2043/2043	---M--	200	added ('OK')	image/gif	etag:%22ef986a40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/oostmalle.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/oostmalle.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:02	2055/2055	---M--	200	added ('OK')	image/gif	etag:%2211c9f40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/westmalle.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/westmalle.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:02	2017/2017	---M--	200	added ('OK')	image/gif	etag:%228e847640cef8ca1:5897%22	http://www.clb-ami1.be/_derived/vorselaar.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/vorselaar.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:02	2135/2135	---M--	200	added ('OK')	image/gif	etag:%2272209340cef8ca1:5897%22	http://www.clb-ami1.be/_derived/grobbendonk.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/grobbendonk.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:03	1976/1976	---M--	200	added ('OK')	image/gif	etag:%22b7d0a340cef8ca1:5897%22	http://www.clb-ami1.be/_derived/bouwel.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/bouwel.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:03	1973/1973	---M--	200	added ('OK')	image/gif	etag:%22dad8040cef8ca1:5897%22	http://www.clb-ami1.be/_derived/nijlen.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/nijlen.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:03	2047/2047	---M--	200	added ('OK')	image/gif	etag:%22cc5b8e40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/zandhoven.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/zandhoven.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:04	1969/1969	---M--	200	added ('OK')	image/gif	etag:%22b0f7aa40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/viersel.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/viersel.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:04	2051/2051	---M--	200	added ('OK')	image/gif	etag:%2211c9f40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/pulderbos.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/pulderbos.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:04	1917/1917	---M--	200	added ('OK')	image/gif	etag:%22646ea140cef8ca1:5897%22	http://www.clb-ami1.be/_derived/pulle.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/pulle.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:04	2117/2117	---M--	200	added ('OK')	image/gif	etag:%22a33a640cef8ca1:5897%22	http://www.clb-ami1.be/_derived/massenhoven.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/massenhoven.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:05	1885/1885	---M--	200	added ('OK')	image/gif	etag:%223b227440cef8ca1:5897%22	http://www.clb-ami1.be/_derived/lille.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/lille.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:05	2025/2025	---M--	200	added ('OK')	image/gif	etag:%2218e59740cef8ca1:5897%22	http://www.clb-ami1.be/_derived/poederlee.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/poederlee.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:05	2205/2205	---M--	200	added ('OK')	image/gif	etag:%226b479a40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/wechelderzande.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/wechelderzande.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:05	2021/2021	---M--	200	added ('OK')	image/gif	etag:%22d3348740cef8ca1:5897%22	http://www.clb-ami1.be/_derived/oelegem.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/oelegem.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:06	1972/1972	---M--	200	added ('OK')	image/gif	etag:%222d708240cef8ca1:5897%22	http://www.clb-ami1.be/_derived/zoersel.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/zoersel.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:06	1926/1926	---M--	200	added ('OK')	image/gif	etag:%22646ea140cef8ca1:5897%22	http://www.clb-ami1.be/_derived/halle.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/halle.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:06	2072/2072	---M--	200	added ('OK')	image/gif	etag:%2272209340cef8ca1:5897%22	http://www.clb-ami1.be/_derived/st__antonius.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/st__antonius.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/scholen.htm)
09:21:07	2522/2522	---M--	200	added ('OK')	image/gif	etag:%2272209340cef8ca1:5897%22	http://www.clb-ami1.be/_derived/directie.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/directie.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/personeel.htm)
09:21:07	2456/2456	---M--	200	added ('OK')	image/gif	etag:%22c5829540cef8ca1:5897%22	http://www.clb-ami1.be/_derived/administratieve_medewerkers1.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/administratieve_medewerkers1.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/personeel.htm)
09:21:07	1948/1948	---M--	200	added ('OK')	image/gif	etag:%22b7d0a340cef8ca1:5897%22	http://www.clb-ami1.be/_derived/artsen.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/artsen.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/personeel.htm)
09:21:07	2413/2413	---M--	200	added ('OK')	image/gif	etag:%2279f98b40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/maatschappelijk_werkers.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/maatschappelijk_werkers.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/personeel.htm)
09:21:08	2257/2257	---M--	200	added ('OK')	image/gif	etag:%222d708240cef8ca1:5897%22	http://www.clb-ami1.be/_derived/paramedisch_werker.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/paramedisch_werker.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/personeel.htm)
09:21:08	2548/2548	---M--	200	added ('OK')	image/gif	etag:%228e847640cef8ca1:5897%22	http://www.clb-ami1.be/_derived/psycho-pedagogisch_consulent.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/psycho-pedagogisch_consulent.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/personeel.htm)
09:21:08	2484/2484	---M--	200	added ('OK')	image/gif	etag:%22e8bf7140cef8ca1:5897%22	http://www.clb-ami1.be/_derived/psycho-pedagogisch_werker.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/psycho-pedagogisch_werker.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/personeel.htm)
09:21:09	2013/2013	---M--	200	added ('OK')	image/gif	etag:%22ef986a40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/boechout.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/boechout.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:09	2055/2055	---M--	200	added ('OK')	image/gif	etag:%22c5829540cef8ca1:5897%22	http://www.clb-ami1.be/_derived/westmalle1.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/westmalle1.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:09	2101/2101	---M--	200	added ('OK')	image/gif	etag:%2279f98b40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/wuustwezel.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/wuustwezel.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:10	2032/2032	---M--	200	added ('OK')	image/gif	etag:%22d3348740cef8ca1:5897%22	http://www.clb-ami1.be/_derived/borsbeek.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/borsbeek.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
